Codon,alpha,beta,beta-alpha,Posterior Prob Positive Selection,Posterior Prob Negative Selection,Potential Scale Reduction Factor,Effective sample size,Estimated variance of the posterior prob of positive selection,Empirical Bayes Factor
1,0.465412,0.00244339,-0.462969,0.00361224,0.898195505420853,0.999780906329422,1045.3633409974,1.35566479019524e-05,0.00962817
2,0.0305563,0.00430511,-0.0262511,0.0501467,0.632536992464049,1.00554463002337,478.749934107791,0.00150047333260014,0.140211
3,0.0665163,0.0265125,-0.0400038,0.0477151,0.792203111081158,1.00707594927474,419.057650208588,0.00172066924674228,0.133071
4,0.158353,0.00493509,-0.153418,0.000137869,0.999163230294858,0.999655537604661,1073.23637386982,1.02189857933212e-08,0.000366202
5,0.102705,0.0501847,-0.0525198,0.170655,0.701999127608928,1.00580344332154,467.47415879389,0.00461856737684463,0.546487
6,0.244352,0.0448902,-0.199462,0.00101801,0.997372749619098,1.00797413554962,390.595650798067,1.87049081789457e-07,0.00270637
7,0.327001,0.0317451,-0.295256,3.06247e-06,0.999988591890643,1.02409058268987,178.477597893554,3.04431618769193e-12,8.13333e-06
8,0.280866,0.157267,-0.123599,0.0599206,0.897731406720788,1.00164979162865,754.231916807901,0.00047659919929577,0.16928
9,0.0602265,0.0274664,-0.0327601,0.240102,0.580674004095214,1.00475456070174,516.867614563661,0.0193850464571566,0.839143
10,0.0293709,0.00177848,-0.0275924,0.021591,0.650513301863696,1.005078436675,500.519986074636,0.000501291751654909,0.0586068
11,0.270248,0.00838176,-0.261866,9.10092e-07,0.999995693917059,1.00006503276192,987.288433475685,2.72162385064243e-13,2.41702e-06
12,0.218177,0.0132834,-0.204893,0.000406363,0.998899046972926,0.998095477454659,1608.17075881789,2.943112908928e-08,0.00107966
13,0.293495,0.0402524,-0.253243,0.000375708,0.99891306971105,1.01427218815275,265.496585399859,3.11391177922832e-08,0.000998178
14,0.99721,0.813595,-0.183615,0.272447,0.670678127696199,1.00669191230895,432.560346516054,0.000532541147999828,0.994517
15,0.137357,0.0378879,-0.0994695,0.0397288,0.907403441054663,1.00358094509587,586.428834226677,0.000331762472321604,0.109877
16,0.407147,0.0387209,-0.368426,0.000107508,0.999739299152823,1.01801198118616,223.599634854263,1.95159723565881e-09,0.00028555
17,1.57785,0.0967008,-1.48115,1.81941e-10,0.999999998836915,0.996837998634313,2695.84157058593,1.49120976132429e-20,4.832e-10
18,0.783987,0.0584599,-0.725527,1.38656e-08,0.999999939892946,1.00187361556285,729.961171265029,7.19914538028944e-17,3.68241e-08
19,0.755796,0.0471341,-0.708662,4.42748e-06,0.999988621961568,1.0041802003462,548.691232002593,3.90142320513411e-12,1.17585e-05
20,0.32056,0.100927,-0.219633,0.017745,0.969049154362758,1.00554151265348,478.889119991325,3.28822868243326e-05,0.0479786
21,0.0611156,0.0812464,0.0201308,0.615448,0.285816892216892,1.00220552359484,696.741173703741,0.0067871401129539,4.25042
22,0.157043,0.0330866,-0.123957,0.0175557,0.948489215346354,1.00419665130491,547.724511420039,9.20962057226051e-05,0.0474576
23,0.355058,0.0967021,-0.258356,0.00329533,0.992727759487526,1.00142274751635,780.576779267737,2.02011408394253e-06,0.00878065
24,0.0432504,0.151884,0.108634,0.91406,0.0576759440656122,1.00041357855037,924.353002395341,0.0005965136538263,28.247
25,0.171469,0.0772519,-0.094217,0.10522,0.835610293790718,1.00014134713109,972.780815238166,0.000826223680367771,0.312305
26,0.19858,0.0602128,-0.138367,0.0267669,0.947885403193155,1.0014159391976,781.395514886507,9.59267434911892e-05,0.0730426
27,0.020655,0.116596,0.095941,0.951089,0.0238209784433966,0.998170613657264,1570.38845925661,0.000543752033997236,51.6431
28,0.172889,0.0120675,-0.160821,0.00147155,0.995986521779859,0.999428728075975,1127.66122006496,4.53195395577147e-07,0.0039139
29,0.0448208,0.0319506,-0.0128702,0.349582,0.454523510782529,1.00589371845102,463.667014830012,0.0238228679744442,1.42742
30,0.0987972,0.0567972,-0.042,0.225877,0.637455941253698,1.00548266228245,481.532215318737,0.00683271964442013,0.774918
31,0.0724911,0.00619997,-0.0662911,0.00958393,0.962834528956176,1.00477945224682,515.572851473564,4.11110602699895e-05,0.0256993
32,0.0631487,0.00309688,-0.0600518,0.00308758,0.978354716898359,1.0021262711817,704.392647870434,7.87334909999239e-06,0.00822537
33,0.0343532,0.00389601,-0.0304572,0.04056,0.664098585645791,1.00481838672088,513.560777639389,0.00105828133649982,0.112273
